Text,URL
['[SALAH] Minum Teh Dengan Batang Lada Dapat Sembuhkan Covid-19'],https://turnbackhoax.id/2021/01/02/salah-minum-teh-dengan-batang-lada-dapat-sembuhkan-covid-19/
['[SALAH] Istora Senayan Dijadikan Tempat Penampungan Pasien Covid-19'],https://turnbackhoax.id/2021/01/01/salah-istora-senayan-dijadikan-tempat-penampungan-pasien-covid-19/
['[SALAH] Tiga Wanita Bintang Iklan Jamu Covid-19'],https://turnbackhoax.id/2020/12/28/salah-tiga-wanita-bintang-iklan-jamu-covid-19/
['[SALAH] Bupati Bojonegoro Dr. Hj. Anna Muawanah terpapar Covid-19'],https://turnbackhoax.id/2020/12/28/salah-bupati-bojonegoro-dr-hj-anna-muawanah-terpapar-covid-19/
['[SALAH] “Jokowi hari ini tolak di suntik vaksin Covid-19 duluan”'],https://turnbackhoax.id/2020/12/26/salah-jokowi-hari-ini-tolak-di-suntik-vaksin-covid-19-duluan/
['[SALAH] Vaksin Covid-19 Buatan Pfizer Berbentuk Vape'],https://turnbackhoax.id/2020/12/24/salah-vaksin-covid-19-buatan-pfizer-berbentuk-vape/
['[SALAH] Video Jarum Suntik Menghilang Saat Proses Vaksinasi Covid-19'],https://turnbackhoax.id/2020/12/21/salah-video-jarum-suntik-menghilang-saat-proses-vaksinasi-covid-19/
"['[SALAH] Video Perawat Pingsan Setelah Mendapat Vaksin Covid-19, Potensi Genosida Massal']",https://turnbackhoax.id/2020/12/20/salah-video-perawat-pingsan-setelah-mendapat-vaksin-covid-19-potensi-genosida-massal/
['[SALAH] Kota Manado Zona Hitam Covid-19'],https://turnbackhoax.id/2020/12/17/salah-kota-manado-zona-hitam-covid-19/
"['[SALAH] Konsumsi Campuran Air Kelapa, Jeruk Nipis, Garam dan Madu Dapat Menyembuhkan Covid-19']",https://turnbackhoax.id/2020/12/13/salah-konsumsi-campuran-air-kelapa-jeruk-nipis-garam-dan-madu-dapat-menyembuhkan-covid-19/
['[SALAH] Satu RT di Ciracas Terkena Covid-19'],https://turnbackhoax.id/2020/12/13/salah-satu-rt-di-ciracas-terkena-covid-19/
['[SALAH] Pendaftaran Relawan COVID-19 di Wisma Atlet'],https://turnbackhoax.id/2020/12/13/salah-pendaftaran-relawan-covid-19-di-wisma-atlet/
['[SALAH] Ketua Tim Peneliti Pfizer: Vaksin Covid-19 Dapat Menyebabkan Kemandulan bagi Perempuan'],https://turnbackhoax.id/2020/12/12/salah-ketua-tim-peneliti-pfizer-vaksin-covid-19-dapat-menyebabkan-kemandulan-bagi-perempuan/
['[SALAH] Telapak Kaki Relawan Melepuh Efek Samping Suntik Vaksin Covid-19'],https://turnbackhoax.id/2020/12/12/salah-telapak-kaki-relawan-melepuh-efek-samping-suntik-vaksin-covid-19/
"['[SALAH] COVID-19 Merupakan Buatan Manusia sebagai Senjata Biologis dari Carolina Utara, Amerika Serikat dan Pasien Nol Bernama Maatje Benassi']",https://turnbackhoax.id/2020/12/11/salah-covid-19-merupakan-buatan-manusia-sebagai-senjata-biologis-dari-carolina-utara-amerika-serikat-dan-pasien-nol-bernama-maatje-benassi/
['[SALAH] Jangan Datang ke Jalan Melong Cikawao karena Satu RT Positif Covid-19'],https://turnbackhoax.id/2020/12/11/salah-jangan-datang-ke-jalan-melong-cikawao-karena-satu-rt-positif-covid-19/
['[SALAH] Minum Minyak Kayu Putih Dapat Menyembuhkan COVID-19'],https://turnbackhoax.id/2020/12/08/salah-minum-minyak-kayu-putih-dapat-menyembuhkan-covid-19/
['[SALAH] China Sembuh dari COVID-19 Tanpa Vaksin'],https://turnbackhoax.id/2020/12/08/salah-china-sembuh-dari-covid-19-tanpa-vaksin/
['[SALAH] Gratis Langganan Netflix Selama Satu Tahun karena Pandemi Covid-19'],https://turnbackhoax.id/2020/12/07/salah-gratis-langganan-netflix-selama-satu-tahun-karena-pandemi-covid-19/
['[SALAH] Kopi Bisa Cegah dan Sembuhkan Covid-19'],https://turnbackhoax.id/2020/12/07/salah-kopi-bisa-cegah-dan-sembuhkan-covid-19/
"['[SALAH] Foto Keadaan Rumah Sakit yang Sepi dari Pasien Covid-19 di Nevada, Amerika Serikat']",https://turnbackhoax.id/2020/12/04/salah-foto-keadaan-rumah-sakit-yang-sepi-dari-pasien-covid-19-di-nevada-amerika-serikat/
['[SALAH] Vaksin Covid-19 berbasis mRNA Dapat Mengubah DNA Manusia'],https://turnbackhoax.id/2020/11/28/salah-vaksin-covid-19-berbasis-mrna-dapat-mengubah-dna-manusia/
"['[SALAH] Kebijakan Ticketmaster, Wajibkan Vaksin Covid-19 Sebelum Menghadiri Konser']",https://turnbackhoax.id/2020/11/27/salah-kebijakan-ticketmaster-wajibkan-vaksin-covid-19-sebelum-menghadiri-konser/
['[SALAH] Video Keramaian Stasiun Kereta Api di India Selama Pandemi COVID-19'],https://turnbackhoax.id/2020/11/26/salah-video-keramaian-stasiun-kereta-api-di-india-selama-pandemi-covid-19/
['[SALAH] COVID-19 adalah Akronim dari “Certification Of Vaccination Identification 2019” dan Penanaman Barcode Implan di Wuhan pada Tahun 2019'],https://turnbackhoax.id/2020/11/26/salah-covid-19-adalah-akronim-dari-certification-of-vaccination-identification-2019-dan-penanaman-barcode-implan-di-wuhan-pada-tahun-2019/
['[SALAH] Air Rebusan Bawang Putih Dapat Menyembuhkan COVID-19'],https://turnbackhoax.id/2020/11/24/salah-air-rebusan-bawang-putih-dapat-menyembuhkan-covid-19/
['[SALAH] Foto “Viral! Beredar Foto Anies Jenguk Rizieq yang Positif Covid-19”'],https://turnbackhoax.id/2020/11/24/salah-foto-viral-beredar-foto-anies-jenguk-rizieq-yang-positif-covid-19/
['[SALAH] Test Swab COVID-19 dapat Menyebabkan Lapisan Otak Pecah dan Pendarahan Hingga Kematian dan Pernah Terjadi di Kanada'],https://turnbackhoax.id/2020/11/24/salah-test-swab-covid-19-dapat-menyebabkan-lapisan-otak-pecah-dan-pendarahan-hingga-kematian-dan-pernah-terjadi-di-kanada/
['[SALAH] Video Pemusik dan Penyanyi Dunia dari Berbagai Agama Menyanyikan Asmaul Husna di Selandia Baru untuk Memohon Berhentinya Wabah COVID-19'],https://turnbackhoax.id/2020/11/14/salah-video-pemusik-dan-penyanyi-dunia-dari-berbagai-agama-menyanyikan-asmaul-husna-di-selandia-baru-untuk-memohon-berhentinya-wabah-covid-19/
['[SALAH] Luhut Positif Covid-19 dan Dilarikan ke RS Militer'],https://turnbackhoax.id/2020/11/11/salah-luhut-positif-covid-19-dan-dilarikan-ke-rs-militer/
['[SALAH] 48 Orang di Korea Selatan Meninggal Setelah Disuntik Vaksin COVID-19'],https://turnbackhoax.id/2020/11/09/salah-48-orang-di-korea-selatan-meninggal-setelah-disuntik-vaksin-covid-19/
['[SALAH] Kisah Dokter yang Kekasihnya Positif Covid-19 di Italia'],https://turnbackhoax.id/2020/11/09/salah-kisah-dokter-yang-kekasihnya-positif-covid-19-di-italia/
['[SALAH] Pemerintah Berikan Bantuan Internet Gratis Selama Pandemi Covid-19'],https://turnbackhoax.id/2020/11/02/salah-pemerintah-berikan-bantuan-internet-gratis-selama-pandemi-covid-19/
['[SALAH] Pesan Pembuatan Grup WhatsApp tentang Virus COVID-19 oleh Sekjen Kemenkes'],https://turnbackhoax.id/2020/10/27/salah-pesan-pembuatan-grup-whatsapp-tentang-virus-covid-19-oleh-sekjen-kemenkes/
['[SALAH] Kawasan Johor Baru Malaysia Terdampak Ekonomi Pandemi Covid-19'],https://turnbackhoax.id/2020/10/27/salah-kawasan-johor-baru-malaysia-terdampak-ekonomi-pandemi-covid-19/
['[SALAH] Pandemi Telah Berakhir dan Covid-19 Adalah Flu Biasa'],https://turnbackhoax.id/2020/10/25/salah-pandemi-telah-berakhir-dan-covid-19-adalah-flu-biasa/
['[SALAH] “Pendataan Imunisasi Covid-19 untuk Tenaga Medis dan Non Medis oleh Dinas Kesehatan Provinsi DKI Jakarta”'],https://turnbackhoax.id/2020/10/23/salah-pendataan-imunisasi-covid-19-untuk-tenaga-medis-dan-non-medis-oleh-dinas-kesehatan-provinsi-dki-jakarta/
['[SALAH] Jenazah Pasien Covid-19 Dikubur Masih Pakai Daster dan Tidak Sesuai Syariat Fardhu Kifayah Islam'],https://turnbackhoax.id/2020/10/20/salah-jenazah-pasien-covid-19-dikubur-masih-pakai-daster-dan-tidak-sesuai-syariat-fardhu-kifayah-islam/
['[SALAH] Vaksin COVID-19 Dapat Mengubah DNA Manusia'],https://turnbackhoax.id/2020/10/19/salah-vaksin-covid-19-dapat-mengubah-dna-manusia/
['[SALAH] Presiden Donald Trump Meninggal Dunia karena COVID-19'],https://turnbackhoax.id/2020/10/17/salah-presiden-donald-trump-meninggal-dunia-karena-covid-19/
['[SALAH] MUI Larang Penggunaan Vaksin Covid-19 yang Didatangkan dari Tiongkok'],https://turnbackhoax.id/2020/10/16/salah-mui-larang-penggunaan-vaksin-covid-19-yang-didatangkan-dari-tiongkok/
['[SALAH] COVID-19 Tidak Membuat Orang Meninggal Dunia'],https://turnbackhoax.id/2020/10/15/salah-covid-19-tidak-membuat-orang-meninggal-dunia/
['[SALAH] Foto Dokter Menyatakan COVID-19 Disebarkan Melalui Vaksin'],https://turnbackhoax.id/2020/10/14/salah-foto-dokter-menyatakan-covid-19-disebarkan-melalui-vaksin/
['[SALAH] Menghirup Uap Panci Presto Dapat Mengobati COVID-19'],https://turnbackhoax.id/2020/10/09/salah-menghirup-uap-panci-presto-dapat-mengobati-covid-19/
['[SALAH] Pengumuman Beasiswa Covid-19 Rp4 Juta dari STMIK Royal Kisaran Melalui SMS'],https://turnbackhoax.id/2020/10/08/salah-pengumuman-beasiswa-covid-19-rp4-juta-dari-stmik-royal-kisaran-melalui-sms/
['[SALAH] Biden Terpapar COVID-19 dan Batuk Terus-Menerus Saat Kampanye'],https://turnbackhoax.id/2020/10/07/salah-biden-terpapar-covid-19-dan-batuk-terus-menerus-saat-kampanye/
['[SALAH] Pesawat “Darurat Bencana” Diluncurkan Karena Donald Trump Positif COVID-19'],https://turnbackhoax.id/2020/10/06/salah-pesawat-darurat-bencana-diluncurkan-karena-donald-trump-positif-covid-19/
['[SALAH] Anies Baswedan Terpapar COVID-19 dan Dilarikan ke RS Royal Sunter'],https://turnbackhoax.id/2020/10/05/salah-anies-baswedan-terpapar-covid-19-dan-dilarikan-ke-rs-royal-sunter/
['[SALAH] “Pembuatan group WhatsApp ‘INFO WILAYAH PENULARAN COVID-19’ dan pembagian VAKSIN”'],https://turnbackhoax.id/2020/09/28/salah-pembuatan-group-whatsapp-info-wilayah-penularan-covid-19-dan-pembagian-vaksin/
['[SALAH] “Arief Puyouno: Saya Yakin Dana Penanggulangan Covid-19 di DKI Banyak Penyimpangan Karena Gabenernya Adalah Kaki Tangan Kadrun Gila”'],https://turnbackhoax.id/2020/09/28/salah-arief-puyouno-saya-yakin-dana-penanggulangan-covid-19-di-dki-banyak-penyimpangan-karena-gabenernya-adalah-kaki-tangan-kadrun-gila/
['[SALAH] Sultan HB X Sebut Positif-Negatif Covid-19 Sama Saja Karena Semua Orang Pasti Meninggal'],https://turnbackhoax.id/2020/09/25/salah-sultan-hb-x-sebut-positif-negatif-covid-19-sama-saja-karena-semua-orang-pasti-meninggal/
['[FALSE] “Neem Leaves Can Cure Covid-19”'],https://turnbackhoax.id/2020/09/25/false-neem-leaves-can-cure-covid-19/
['[SALAH] Akun Facebook Bupati Bekasi Meminta Sumbangan Dana Covid-19'],https://turnbackhoax.id/2020/09/23/salah-akun-facebook-bupati-bekasi-meminta-sumbangan-dana-covid-19/
['[SALAH] Kunyah Daun Sirih Untuk Mengatasi Covid-19'],https://turnbackhoax.id/2020/09/23/salah-kunyah-daun-sirih-untuk-mengatasi-covid-19/
['[SALAH] “Daun Mimba Dapat Menyembuhkan Covid-19”'],https://turnbackhoax.id/2020/09/23/salah-daun-mimba-dapat-menyembuhkan-covid-19/
['[SALAH] “Minum Kopi 3 x Sehari untuk menangkal Covid-19”'],https://turnbackhoax.id/2020/09/21/salah-minum-kopi-3-x-sehari-untuk-menangkal-covid-19/
['[SALAH] Tutorial Mendapat Kuota Gratis 20GB dari Program Covid-19'],https://turnbackhoax.id/2020/09/20/47786/
['[SALAH] 200 Mayat Korban Covid-19 Sekali Kubur di Italia'],https://turnbackhoax.id/2020/09/18/salah-200-mayat-korban-covid-19-sekali-kubur-di-italia/
['[SALAH] Foto Peta Persebaran COVID-19 di Jakarta Berwarna Merah dan Hitam'],https://turnbackhoax.id/2020/09/18/salah-foto-peta-persebaran-covid-19-di-jakarta-berwarna-merah-dan-hitam/
['[SALAH] Sejumlah Negara Membeli Produk Alat Test COVID-19 pada Tahun 2017-2018'],https://turnbackhoax.id/2020/09/18/salah-sejumlah-negara-membeli-produk-alat-test-covid-19-pada-tahun-2017-2018/
['[SALAH] Video Teknik Menahan Napas Untuk Deteksi Covid-19'],https://turnbackhoax.id/2020/09/14/salah-video-teknik-menahan-napas-untuk-deteksi-covid-19/
['[SALAH] Covid-19 Singkatan dari Certificate of Vaccination Identification with Artificial Intelligence'],https://turnbackhoax.id/2020/09/06/salah-covid-19-singkatan-dari-certificate-of-vaccination-identification-with-artificial-intelligence/
['[SALAH] Pesan Berantai “Salah Satu Cara Untuk Menangkis Virus Covid-19 Dengan Air Garam dan Air Hangat”'],https://turnbackhoax.id/2020/09/05/salah-pesan-berantai-salah-satu-cara-untuk-menangkis-virus-covid-19-dengan-air-garam-dan-air-hangat/
['[SALAH] Film Asal Korea Prediksi COVID-19'],https://turnbackhoax.id/2020/09/02/salah-film-asal-korea-prediksi-covid-19/
['[FALSE] Covid-19 drug Ivermectin'],https://turnbackhoax.id/2020/09/02/false-covid-19-drug-ivermectin/
['[SALAH] Ivermectin Obat Covid-19'],https://turnbackhoax.id/2020/09/01/salah-ivermectin-obat-covid-19/
['[SALAH] Bantuan Covid-19 oleh BRI Melalui BRIVA'],https://turnbackhoax.id/2020/08/31/salah-bantuan-covid-19-oleh-bri-melalui-briva/
['[SALAH] Dokumen WHO Tidak Menganjurkan untuk Memakai Masker Selama Pandemi COVID-19'],https://turnbackhoax.id/2020/08/30/salah-dokumen-who-tidak-menganjurkan-untuk-memakai-masker-selama-pandemi-covid-19/
['[SALAH] Mengonsumsi Telur Rebus Saat Tengah Malam dapat Menangkal COVID-19'],https://turnbackhoax.id/2020/08/23/salah-mengonsumsi-telur-rebus-saat-tengah-malam-dapat-menangkal-covid-19/
['[SALAH] “Tangkapan Layar Pengakuan Relawan Suntik Vaksin Covid-19 yang Menyebut Lupa Punya Hutang tapi Plonga-Plongo”'],https://turnbackhoax.id/2020/08/18/salah-tangkapan-layar-pengakuan-relawan-suntik-vaksin-covid-19-yang-menyebut-lupa-punya-hutang-tapi-plonga-plongo/
['[SALAH] Video “Kembang api Olimpiade ditampilkan pada saat ini karena Olimpiade Tokyo ditunda karena covid-19”'],https://turnbackhoax.id/2020/08/17/salah-video-kembang-api-olimpiade-ditampilkan-pada-saat-ini-karena-olimpiade-tokyo-ditunda-karena-covid-19/
"['[SALAH] Air Kelapa Muda, Jeruk Nipis, dan Garam Obat Covid-19']",https://turnbackhoax.id/2020/08/16/salah-air-kelapa-muda-jeruk-nipis-dan-garam-obat-covid-19/
['[FALSE] Canada Is Already Free From Covid-19'],https://turnbackhoax.id/2020/08/11/false-canada-is-already-free-from-covid-19/
['[SALAH] Kanada Sudah Terbebas dari Covid-19'],https://turnbackhoax.id/2020/08/11/salah-kanada-sudah-terbebas-dari-covid-19/
['[SALAH] Pesan Berantai Kantor Pusat PT Kawan Lama Ditutup Karena Salah Satu Direksi Meninggal dan 10 Orang Karyawan Terpapar Covid-19'],https://turnbackhoax.id/2020/08/10/salah-pesan-berantai-kantor-pusat-pt-kawan-lama-ditutup-karena-salah-satu-direksi-meninggal-dan-10-orang-karyawan-terpapar-covid-19/
['[ACARA] Muhammadiyah COVID-19 Command Center: “Literasi Digital Menghadapi Hoaks di Masa Pandemi”'],https://turnbackhoax.id/2020/08/08/acara-muhammadiyah-covid-19-command-center-literasi-digital-menghadapi-hoaks-di-masa-pandemi/
['[SALAH] Setiap Hari Puskesmas di Kelapa Gading Rujuk 10 Pasien COVID-19 ke Wisma Atlet'],https://turnbackhoax.id/2020/08/07/salah-setiap-hari-puskesmas-di-kelapa-gading-rujuk-10-pasien-covid-19-ke-wisma-atlet/
['[SALAH] Pedagang di Pasar Mayestik Meninggal Karena Covid-19'],https://turnbackhoax.id/2020/08/07/salah-pedagang-di-pasar-mayestik-meninggal-karena-covid-19/
['[ACARA] MAFINDO Malang: Bincang Online “Cek Fakta Seputar Covid-19 & Isu Bisnis di Balik Corona”'],https://turnbackhoax.id/2020/08/05/dokumentasi-mafindo-malang-bincang-online-cek-fakta-seputar-covid-19-isu-bisnis-di-balik-corona/
"['[DOKUMENTASI] MAFINDO Jombang: The Fact Talk “Sakit, tapi takut ke layanan kesehatan? Takut kena COVID-19?”']",https://turnbackhoax.id/2020/08/05/dokumentasi-mafindo-jombang-the-fact-talk-sakit-tapi-takut-ke-layanan-kesehatan-takut-kena-covid-19/
['[BERITA] KOMPAS: “Infodemi Membuat Publik Abai dengan Bahaya Covid-19”'],https://turnbackhoax.id/2020/08/05/berita-kompas-infodemi-membuat-publik-abai-dengan-bahaya-covid-19/
['[SALAH] Foto Presiden Jokowi Bersama Pelawak di Istana Negara Dikaitkan dengan Covid-19'],https://turnbackhoax.id/2020/08/04/salah-foto-presiden-jokowi-bersama-pelawak-di-istana-negara-dikaitkan-dengan-covid-19/
['[SALAH] Klaim Hadi Pranoto Soal COVID-19'],https://turnbackhoax.id/2020/08/04/salah-klaim-hadi-pranoto-soal-covid-19/
['[FALSE] Ginger Juice and Black Pepper Can Cure Covid-19'],https://turnbackhoax.id/2020/08/02/false-ginger-juice-and-black-pepper-can-cure-covid-19/
['[SALAH] Tangkapan Layar Berita “RK Ajak ABU JANDA Jadi Relawan Uji Vaksin COVID-19 Buatan China”'],https://turnbackhoax.id/2020/08/02/salah-tangkapan-layar-berita-rk-ajak-abu-janda-jadi-relawan-uji-vaksin-covid-19-buatan-china/
['[SALAH] Jus Jahe dan Lada Hitam Mampu Sembuhkan Covid-19'],https://turnbackhoax.id/2020/08/02/salah-jus-jahe-dan-lada-hitam-mampu-sembuhkan-covid-19/
['[SALAH] Transmart Ditutup Selama 10 Hari Karena Belasan Orang Terpapar Covid-19'],https://turnbackhoax.id/2020/08/01/salah-transmart-ditutup-selama-10-hari-karena-belasan-orang-terpapar-covid-19/
['[SALAH] Gambar “Pengujian Vaksin Covid-19 Telah Sukses”'],https://turnbackhoax.id/2020/07/29/salah-gambar-pengujian-vaksin-covid-19-telah-sukses/
['[SALAH] Daftar Perlengkapan Medis di Rumah Untuk Hadapi Covid-19'],https://turnbackhoax.id/2020/07/24/salah-daftar-perlengkapan-medis-di-rumah-untuk-hadapi-covid-19/
"['[SALAH] 71 Pasien Covid-19 Klaster Hajatan Boyolali Dijemput Petugas, Biaya Dibebankan ke Pemilik Hajatan']",https://turnbackhoax.id/2020/07/22/salah-71-pasien-covid-19-klaster-hajatan-boyolali-dijemput-petugas-biaya-dibebankan-ke-pemilik-hajatan/
['[SALAH] Kondisi Jenazah Korban Covid-19 Di Rumah Sakit Osmania India'],https://turnbackhoax.id/2020/07/21/salah-kondisi-jenazah-korban-covid-19-di-rumah-sakit-osmania-india/
"['[SALAH] “Takut Dibunuh, Ahli Virus China Kabur ke AS: Saya Bersaksi Covid-19 Hasil Persekongkolan Jahat”']",https://turnbackhoax.id/2020/07/21/salah-takut-dibunuh-ahli-virus-china-kabur-ke-as-saya-bersaksi-covid-19-hasil-persekongkolan-jahat/
['[SALAH] Covid-19 Tidak Murni Sebabkan Kematian'],https://turnbackhoax.id/2020/07/17/salah-covid-19-tidak-murni-sebabkan-kematian/
['[SALAH] Beberapa RSUD Di Jakarta dan Depok Ditutup Karena Karyawan Positif Covid-19'],https://turnbackhoax.id/2020/07/16/salah-beberapa-rsud-di-jakarta-dan-depok-ditutup-karena-karyawan-positif-covid-19/
['[SALAH] Pedagang di Pasar Segiri Positif Covid-19'],https://turnbackhoax.id/2020/07/13/salah-pedagang-di-pasar-segiri-positif-covid-19/
['[SALAH] Nasi Padang Menjadi Sumber Penularan Covid-19'],https://turnbackhoax.id/2020/07/13/salah-nasi-padang-menjadi-sumber-penularan-covid-19/
['[SALAH] “Video pembuangan jenazah-jenazah korban Covid-19 di laut Meksiko”'],https://turnbackhoax.id/2020/07/12/salah-video-pembuangan-jenazah-jenazah-korban-covid-19-di-laut-meksiko/
"['[SALAH] “SEHARI SETELAH DILAKUKAN RAPID TEST COVID-19 KEPADA PARA SANTRI DI KUDUS, 1.000 SANTRI TAK SADARKAN DIRI”']",https://turnbackhoax.id/2020/07/05/salah-sehari-setelah-dilakukan-rapid-test-covid-19-kepada-para-santri-di-kudus-1-000-santri-tak-sadarkan-diri/
['[SALAH] Desain Helm Covid-19 Pada Kompetisi NFL'],https://turnbackhoax.id/2020/07/03/salah-desain-helm-covid-19-pada-kompetisi-nfl/
['[SALAH] Pesta Homo Seksual di Italia Sebelum Covid-19 Mewabah'],https://turnbackhoax.id/2020/06/27/salah-pesta-homo-seksual-di-italia-sebelum-covid-19-mewabah/
"['[SALAH] Tak Perlu Ikut Rapid Test, Mencium Bau Cuka Bisa Deteksi Seseorang Terkena Covid-19 Atau Tidak']",https://turnbackhoax.id/2020/06/25/salah-tak-perlu-ikut-rapid-test-mencium-bau-cuka-bisa-deteksi-seseorang-terkena-covid-19-atau-tidak/
['[SALAH] Dokter RSAL Surabaya Meninggal akibat Covid-19'],https://turnbackhoax.id/2020/06/23/salah-dokter-rsal-surabaya-meninggal-akibat-covid-19/
['[ACARA] Sosialisasi Waspada COVID-19'],https://turnbackhoax.id/2020/06/20/acara-sosialisasi-waspada-covid-19/
['[SALAH] “bupati Luwu Utara terbaring di RS karena terjatuh dari motornya waktu antar BanSos COvid-19”'],https://turnbackhoax.id/2020/06/19/salah-bupati-luwu-utara-terbaring-di-rs-karena-terjatuh-dari-motornya-waktu-antar-bansos-covid-19/
"['[SALAH] Bapak Ibu Meninggal Karena Covid-19, 5 Bersaudara Menunggu Diadopsi']",https://turnbackhoax.id/2020/06/16/salah-bapak-ibu-meninggal-karena-covid-19-5-bersaudara-menunggu-diadopsi/
['[BERITA] Idola 92.6 FM Semarang: “Merefleksi Hari Media Sosial di Tengah Pandemi Covid-19”'],https://turnbackhoax.id/2020/06/12/acara-merefleksi-hari-media-sosial-di-tengah-pandemi-covid-19/
['[SALAH] “Gubernur Jakarta Anies Baswedan mendapat penghargaan terbaik di seluruh dunia dalam penanganan COVID-19”'],https://turnbackhoax.id/2020/06/11/salah-gubernur-jakarta-anies-baswedan-mendapat-penghargaan-terbaik-di-seluruh-dunia-dalam-penanganan-covid-19/
['[ACARA] Mitra Wacana – Sinau bareng “Merawat Kewarasan Nalar dari Hoax Saat Pandemi Covid-19”'],https://turnbackhoax.id/2020/06/11/acara-mitra-wacana-sinau-bareng-merawat-kewarasan-nalar-dari-hoax-saat-pandemi-covid-19/
['[SALAH] Foto Kondisi Tenggorokan Pasien Positif Covid-19'],https://turnbackhoax.id/2020/06/08/salah-foto-kondisi-tenggorokan-pasien-positif-covid-19/
['[SALAH] Video “DI BALIK COVID-19/CORONA TERNYATA ISI NYA SUDAH HABIS”'],https://turnbackhoax.id/2020/06/08/salah-video-di-balik-covid-19-corona-ternyata-isi-nya-sudah-habis/
